    x             phi_n(x) ...
    -3.410        0.50224        1.48919        2.53529        3.41058        4.68506        5.18087
    -3.400        0.50232        1.48884        2.53629        3.40837        4.68887        5.17583
    -3.390        0.50240        1.48849        2.53731        3.40612        4.69272        5.17077
    -3.380        0.50248        1.48813        2.53836        3.40383        4.69662        5.16569
    -3.370        0.50257        1.48776        2.53943        3.40150        4.70057        5.16061
    -3.360        0.50266        1.48738        2.54053        3.39913        4.70457        5.15550
    -3.350        0.50275        1.48699        2.54165        3.39671        4.70861        5.15039
    -3.340        0.50284        1.48659        2.54280        3.39425        4.71270        5.14528
    -3.330        0.50294        1.48617        2.54397        3.39174        4.71684        5.14015
    -3.320        0.50304        1.48575        2.54517        3.38919        4.72102        5.13502
    -3.310        0.50314        1.48531        2.54640        3.38659        4.72525        5.12990
    -3.300        0.50324        1.48486        2.54766        3.38395        4.72952        5.12477
    -3.290        0.50335        1.48440        2.54894        3.38127        4.73383        5.11965
    -3.280        0.50346        1.48393        2.55025        3.37854        4.73819        5.11453
    -3.270        0.50358        1.48345        2.55159        3.37576        4.74258        5.10943
    -3.260        0.50370        1.48295        2.55296        3.37294        4.74702        5.10433
    -3.250        0.50382        1.48244        2.55436        3.37007        4.75150        5.09925
    -3.240        0.50395        1.48192        2.55580        3.36716        4.75602        5.09419
    -3.230        0.50408        1.48138        2.55726        3.36420        4.76058        5.08915
    -3.220        0.50421        1.48083        2.55875        3.36119        4.76517        5.08413
    -3.210        0.50435        1.48027        2.56027        3.35814        4.76980        5.07914
    -3.200        0.50449        1.47969        2.56183        3.35504        4.77447        5.07418
    -3.190        0.50463        1.47909        2.56342        3.35189        4.77917        5.06925
    -3.180        0.50478        1.47848        2.56504        3.34869        4.78390        5.06435
    -3.170        0.50494        1.47786        2.56669        3.34545        4.78866        5.05950
    -3.160        0.50510        1.47722        2.56838        3.34216        4.79346        5.05468
    -3.150        0.50526        1.47656        2.57011        3.33883        4.79828        5.04991
    -3.140        0.50543        1.47589        2.57186        3.33544        4.80313        5.04519
    -3.130        0.50560        1.47520        2.57365        3.33201        4.80801        5.04052
    -3.120        0.50578        1.47450        2.57548        3.32854        4.81291        5.03591
    -3.110        0.50596        1.47377        2.57734        3.32501        4.81783        5.03136
